10.3484109477345	7.48156698894675
9.53099437677390	7.54796849796078
8.63933638055187	7.65763493126426
7.73303119244992	7.88418269479907
6.94586012160500	8.22871236606269
6.26274118008881	8.57409804204655
5.69864765681754	8.97896381744926
5.00126196996377	9.64598715274937
4.48238723572436	10.3876051851002
4.12713168944219	11.1890701760358
4.00957370786056	11.9193644888015
4.01074218143569	12.5482587652077
4.14574635445870	13.2075046861923
4.39953137294942	13.7946016378984
4.68280099847113	14.2503140936842
5.07025862708669	14.7800098145777
5.57655145067601	15.2668074703477
6.11238323080237	15.6514715343524
6.70753749678002	15.9634974835240
7.34736705672905	16.3197666480940
7.95719568933964	16.5295367191118
8.64132009671772	16.7252927699952
9.39960440509818	16.8339075403566
10.0537550598908	16.8977899497653
10.7375533702326	16.9180405757188
11.4806741664257	16.8656530868392
12.3276840434294	16.7263688902149
13.0111290819819	16.5564886391610
13.7241130770714	16.2844747963418
14.2439117529136	16.0401221346257
14.7933580843050	15.7521376894543
15.2832101823148	15.3905368383410
15.7431428772452	14.9263132499081
16.1881838075186	14.4473419230091
16.4548496589426	13.9669031594467
16.7212437628365	13.3402098751095
16.8689385455217	12.8295419162833
16.8974176866908	12.1570156934959
16.8368723369534	11.5715084648417
16.6872209720505	11.0291438740884
16.4484092424760	10.5006710170809
16.1652211412133	10.0888349175276
15.7927096267609	9.60313783925512
15.3013357425818	9.14571337402878
14.7655175561287	8.76836193728518
14.1107418820165	8.36809413009413
13.4710210210796	8.07032677383414
12.8313816844017	7.81643577380662
12.1770408063379	7.65017519985546
11.5971044020537	7.52840241407981
10.9429809220140	7.47914545674859
10.6010681794666	7.46170741773312
