161.873263045834	212.290184728060
157.519348136381	217.467994116396
155.373995143622	223.840682594347
153.595072410911	230.213371072299
151.826130034611	237.780938639866
150.443578631180	247.738264386666
150.153664436950	256.899004073721
149.480686055322	264.068278611417
149.537241408317	270.839260119241
151.072824943383	279.203413746552
151.525751625659	289.559032523223
153.054681589784	297.126600090791
154.946715028487	304.295874628487
156.475644992612	311.863442196054
158.734108691362	319.032716733750
161.742066837557	328.193456420805
165.093167745508	334.566144898757
168.827332840858	342.930298526068
172.914621054373	349.701280033892
176.635479007842	356.472261541716
181.442320599571	361.650070930051
185.143217840217	366.031294258643
190.306509335582	370.014224557363
195.473127616418	374.395447885955
200.263335280795	377.581792124930
206.855753176176	377.183499095058
210.120357661898	373.200568796339
212.632140914704	366.827880318387
214.417717218356	361.251777900179
214.730918910878	354.879089422228
215.773654338024	348.108107914404
214.984238464934	341.337126406580
214.557926066421	334.167851868885
213.415387075165	328.990042480549
213.355504936699	321.820767942854
211.097041237949	314.651493405158
209.578091630235	308.278804927206
208.045834880639	300.312944329767
206.886661962031	293.143669792071
205.371039139787	287.169274343992
204.211866221180	279.999999806296
201.973363235252	275.220483447832
200.447760056597	268.051208910137
199.674978110858	263.271692551673
197.796251814037	257.695590133465
195.927505873627	253.314366804874
194.781640096901	247.738264386666
192.916220941961	243.755334087946
189.568446819481	237.780938639866
188.062804353648	233.001422281403
186.190731627767	228.221905922939
182.852937861698	223.442389564475
180.984191921288	219.061166235883
177.639744584278	213.485063817676
174.688341791078	211.095305638444
171.007405263253	209.103840489084
164.408333796932	208.705547459212
